dataset_name,vip_layers,bb_alpha,bnn_structure,split,bnn_layer_str,time,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
protein,[2],0.0,"[10, 10]",3,SimplerBayesLinear,1315.905856095,675.7681884765625,4.516679,2.9266111850738525,2.528414487838745,677.0678100585938,4.5956817,2.943710327148437,2.571305274963379
protein,[2],0.0,"[10, 10]",4,SimplerBayesLinear,1336.373620843,722.0867309570312,4.441854,2.9093267917633057,2.480125904083252,723.094482421875,4.506559,2.923612117767334,2.5156824588775635
protein,[2],0.0,"[10, 10]",5,SimplerBayesLinear,1321.785970198,691.9378662109375,4.5354853,2.930629014968872,2.531818389892578,690.5584716796875,4.487804,2.920433282852173,2.511918544769287
protein,[2],0.0,"[10, 10]",6,SimplerBayesLinear,1324.808400789,703.8313598632812,4.459917,2.9135146141052246,2.49255633354187,705.7197265625,4.562528,2.9361376762390137,2.543189525604248
protein,[2],0.0,"[10, 10]",7,SimplerBayesLinear,1280.823978147,681.9768676757812,4.5020065,2.9233314990997314,2.522918939590454,683.359619140625,4.5836415,2.941019296646118,2.567255973815918
protein,[2],0.0,"[10, 10]",8,SimplerBayesLinear,1279.667485095,686.932373046875,4.5119815,2.925482749938965,2.529507875442505,689.4361572265625,4.6463594,2.954981803894043,2.5927069187164307
protein,[2],0.0,"[10, 10]",9,SimplerBayesLinear,1287.433878071,674.8858032226562,4.4953847,2.921311140060425,2.509072780609131,678.0570068359375,4.6547446,2.956282138824463,2.6029062271118164
protein,[3],0.0,"[10, 10]",0,BayesLinear,2800.237743335,1201.944580078125,3.6108747,2.699467182159424,1.9485377073287964,1209.588134765625,3.9079428,2.7770650386810303,2.094368696212769
protein,[3],0.0,"[10, 10]",1,BayesLinear,2793.335394469,1200.5478515625,3.616689,2.701012134552002,1.9460234642028809,1211.68408203125,4.0349245,2.8125927448272705,2.1416492462158203
protein,[3],0.0,"[10, 10]",10,BayesLinear,2779.233361862,1235.6650390625,3.6761317,2.7167437076568604,1.968845009803772,1246.5916748046875,4.081189,2.825846910476685,2.178079605102539
protein,[3],0.0,"[10, 10]",11,BayesLinear,2769.26387104,1213.1456298828125,3.6589653,2.712757110595703,1.99567711353302,1224.6756591796875,4.0840335,2.827971935272217,2.202751874923706
protein,[3],0.0,"[10, 10]",12,BayesLinear,2715.976286698,1198.6680908203125,3.6631618,2.7099099159240723,1.957799196243286,1205.8499755859375,3.9295862,2.783015251159668,2.086219549179077
protein,[3],0.0,"[10, 10]",13,BayesLinear,2714.799784526,1237.388916015625,3.620007,2.70088529586792,1.9577406644821167,1249.460693359375,4.067516,2.8207128047943115,2.1692423820495605
protein,[3],0.0,"[10, 10]",14,BayesLinear,2780.386595284,1223.1470947265625,3.6083434,2.69889760017395,1.9612319469451904,1236.9803466796875,4.1115093,2.835118055343628,2.208085060119629
protein,[3],0.0,"[10, 10]",15,BayesLinear,2781.820361797,1209.0106201171875,3.6487396,2.7097952365875244,1.9767118692398071,1216.13037109375,3.9281862,2.781752109527588,2.113624334335327
protein,[3],0.0,"[10, 10]",16,BayesLinear,2772.306090184,1243.5130615234375,3.6586413,2.7130050659179688,1.9750467538833616,1254.0904541015625,4.058404,2.818681478500366,2.171918630599976
protein,[3],0.0,"[10, 10]",17,BayesLinear,2774.659225239,1224.69775390625,3.6556232,2.7103137969970703,1.9730547666549685,1234.8089599609375,4.0299287,2.809334754943848,2.1467676162719727
protein,[3],0.0,"[10, 10]",18,BayesLinear,2746.390919469,1210.3275146484375,3.6265354,2.703171968460083,1.956572413444519,1218.6466064453125,3.9435709,2.7845828533172607,2.1068761348724365
protein,[3],0.0,"[10, 10]",19,BayesLinear,2745.669604538,1213.0230712890625,3.6226559,2.7032310962677,1.968279242515564,1223.2191162109375,4.010553,2.8041014671325684,2.1537318229675293
protein,[3],0.0,"[10, 10]",2,BayesLinear,2786.464882756,1234.144775390625,3.6397634,2.706207275390625,1.96164870262146,1243.88232421875,4.003141,2.8026652336120605,2.134428024291992
protein,[3],0.0,"[10, 10]",3,BayesLinear,2775.481076495,1206.24560546875,3.6243374,2.7019572257995605,1.94889235496521,1215.6123046875,3.9754434,2.794893741607666,2.1241793632507324
protein,[3],0.0,"[10, 10]",4,BayesLinear,2775.976897437,1223.4681396484375,3.6380532,2.7074077129364014,1.9641906023025515,1233.337646484375,4.0012183,2.804948091506958,2.1398637294769287
protein,[3],0.0,"[10, 10]",5,BayesLinear,2776.594238954,1272.158935546875,3.6213279,2.7016429901123047,1.947460055351257,1281.3011474609375,3.9634132,2.791002988815308,2.1190390586853027
protein,[3],0.0,"[10, 10]",6,BayesLinear,2849.728281972,1221.5970458984375,3.617354,2.701655864715576,1.9541422128677368,1235.1058349609375,4.1102014,2.8333911895751958,2.189283847808838
protein,[3],0.0,"[10, 10]",7,BayesLinear,2840.116632837,1222.1986083984375,3.622592,2.7028403282165527,1.9562115669250488,1233.2215576171875,4.035575,2.813362836837769,2.1527364253997803
protein,[3],0.0,"[10, 10]",8,BayesLinear,2713.178187625,1238.9366455078125,3.629747,2.704453706741333,1.9597010612487795,1252.686767578125,4.131296,2.840923309326172,2.2031140327453613
protein,[3],0.0,"[10, 10]",9,BayesLinear,2714.095391017,1228.077392578125,3.6165376,2.701442003250122,1.958931565284729,1238.863525390625,4.015575,2.806774139404297,2.1569626331329346
protein,[3],0.0,"[10, 10]",0,SimplerBayesLinear,1879.800063737,1127.8763427734375,4.312614,2.878382921218872,2.39023494720459,1127.8104248046875,4.329341,2.882114887237549,2.392719984054565
protein,[3],0.0,"[10, 10]",1,SimplerBayesLinear,1944.824599652,1162.6483154296875,4.303073,2.8764517307281494,2.391433000564575,1164.8131103515625,4.4199343,2.9019668102264404,2.453131675720215
protein,[3],0.0,"[10, 10]",10,SimplerBayesLinear,1924.737168335,1156.4954833984375,4.344675,2.8847243785858154,2.392498731613159,1158.2314453125,4.441222,2.9060921669006348,2.4489428997039795
protein,[3],0.0,"[10, 10]",11,SimplerBayesLinear,1911.989965963,1138.330078125,4.300538,2.8756444454193115,2.386212110519409,1139.3343505859375,4.3604608,2.888638734817505,2.4177355766296387
protein,[3],0.0,"[10, 10]",12,SimplerBayesLinear,1959.246676288,1117.2864990234375,4.337945,2.8835816383361816,2.390899419784546,1116.468994140625,4.31765,2.878887414932251,2.3778982162475586
protein,[3],0.0,"[10, 10]",13,SimplerBayesLinear,1865.5009351,1173.5531005859375,4.3187966,2.879501819610596,2.405620574951172,1174.27392578125,4.3678536,2.8899779319763184,2.4279494285583496
protein,[3],0.0,"[10, 10]",14,SimplerBayesLinear,1865.667083009,1130.8238525390625,4.339845,2.884542226791382,2.406362533569336,1134.79296875,4.5261397,2.926263332366944,2.493316888809204
protein,[3],0.0,"[10, 10]",15,SimplerBayesLinear,1880.937438066,1143.483154296875,4.34257,2.885986804962158,2.4099221229553223,1143.9471435546875,4.3812594,2.8945045471191406,2.424485206604004
protein,[3],0.0,"[10, 10]",16,SimplerBayesLinear,1895.510448068,1173.640869140625,4.290212,2.8728339672088623,2.378802299499512,1175.0301513671875,4.3746023,2.890882968902588,2.42095160484314
protein,[3],0.0,"[10, 10]",17,SimplerBayesLinear,1870.979072996,1145.902099609375,4.3290114,2.8819267749786377,2.395283937454224,1147.326416015625,4.4108267,2.900218963623047,2.428633213043213
protein,[3],0.0,"[10, 10]",18,SimplerBayesLinear,2834.759663053,1130.740234375,4.2969604,2.87501859664917,2.3723130226135254,1132.8447265625,4.4061704,2.8985183238983154,2.42830491065979
protein,[3],0.0,"[10, 10]",19,SimplerBayesLinear,2778.494936226,1082.70654296875,4.312126,2.8790669441223145,2.389403820037842,1083.8597412109375,4.3784614,2.892569303512573,2.4247395992279053
protein,[3],0.0,"[10, 10]",2,SimplerBayesLinear,1846.807063108,1120.7493896484375,4.3221865,2.8808724880218506,2.394239902496338,1123.0592041015625,4.437957,2.9058759212493896,2.4519717693328857
protein,[3],0.0,"[10, 10]",3,SimplerBayesLinear,1846.997609834,1173.827392578125,4.295177,2.8737359046936035,2.377786874771118,1174.774169921875,4.355043,2.8864781856536865,2.4143338203430176
protein,[3],0.0,"[10, 10]",4,SimplerBayesLinear,1897.661306952,1121.603759765625,4.3183312,2.879822969436645,2.4039337635040283,1123.410888671875,4.412068,2.9007585048675537,2.455881118774414
protein,[3],0.0,"[10, 10]",5,SimplerBayesLinear,2509.816601716,1136.0941162109375,4.318885,2.879364013671875,2.391958713531494,1135.94873046875,4.328743,2.881387710571289,2.401799201965332
protein,[3],0.0,"[10, 10]",6,SimplerBayesLinear,1896.543003392,1147.8792724609375,4.295985,2.8745455741882324,2.3772783279418945,1152.64111328125,4.5171895,2.924546718597412,2.489762306213379
protein,[3],0.0,"[10, 10]",7,SimplerBayesLinear,1971.648659782,1101.50244140625,4.296173,2.874694347381592,2.3833580017089844,1104.1456298828125,4.4270186,2.904134750366211,2.4570789337158203
protein,[3],0.0,"[10, 10]",8,SimplerBayesLinear,1864.309407144,1139.592041015625,4.329574,2.8829636573791504,2.4033870697021484,1142.140380859375,4.460056,2.9116098880767822,2.468791246414185
protein,[3],0.0,"[10, 10]",9,SimplerBayesLinear,1935.417352734,1148.6678466796875,4.3152037,2.878873109817505,2.3824541568756104,1153.4208984375,4.537373,2.929261922836304,2.500764846801758
protein,[4],0.0,"[10, 10]",0,BayesLinear,3597.903652261,1552.9561767578125,3.553715,2.6825525760650635,1.913695216178894,1564.0550537109375,3.9654508,2.7901387214660645,2.109131097793579
protein,[4],0.0,"[10, 10]",1,BayesLinear,3593.30196837,1589.90869140625,3.5320866,2.675504207611084,1.8982527256011963,1603.5928955078125,4.0254025,2.80590295791626,2.135243654251098
protein,[4],0.0,"[10, 10]",10,BayesLinear,3492.117025439,1510.4970703125,3.5617778,2.683281898498535,1.912135124206543,1521.7711181640625,3.9797082,2.7929067611694336,2.118910074234009
protein,[4],0.0,"[10, 10]",11,BayesLinear,3869.473313185,1631.1295166015625,3.51584,2.670308828353882,1.8950074911117556,1642.7611083984375,3.9251213,2.7796709537506104,2.0888888835906982
protein,[4],0.0,"[10, 10]",12,BayesLinear,3497.731107555,1584.3321533203125,3.5864632,2.689275026321411,1.91683042049408,1595.567626953125,3.985637,2.7981112003326416,2.110316753387451
protein,[4],0.0,"[10, 10]",13,BayesLinear,3497.308213368,1635.57421875,3.505142,2.666694164276123,1.8789632320404053,1649.6534423828125,4.007007,2.804882287979126,2.1117587089538574
protein,[4],0.0,"[10, 10]",14,BayesLinear,2455.611542078,1576.5750732421875,3.5160933,2.670331716537476,1.9066187143325808,1589.96630859375,3.9904935,2.7963361740112305,2.1301817893981934
protein,[4],0.0,"[10, 10]",15,BayesLinear,2498.907665808,1608.1475830078125,3.5219884,2.672554016113281,1.8980900049209597,1619.0418701171875,3.9212146,2.7793335914611816,2.0896430015563965
protein,[4],0.0,"[10, 10]",16,BayesLinear,2527.453315973,1638.121337890625,3.5397422,2.675182580947876,1.909424901008606,1651.65087890625,4.0280633,2.8060061931610107,2.1435916423797607
protein,[4],0.0,"[10, 10]",17,BayesLinear,2548.48589252,1505.594970703125,3.5957363,2.691962480545044,1.933672547340393,1516.3333740234375,3.9863062,2.7932257652282715,2.114536762237549
protein,[4],0.0,"[10, 10]",18,BayesLinear,3512.887782769,1610.896484375,3.5402224,2.6793551445007324,1.9092304706573489,1621.9525146484375,3.9430065,2.7840025424957275,2.093655824661255
protein,[4],0.0,"[10, 10]",19,BayesLinear,3524.756226819,1585.820556640625,3.5342808,2.6778674125671387,1.9095616340637207,1597.5230712890625,3.9629495,2.78925895690918,2.1117231845855717
protein,[4],0.0,"[10, 10]",2,BayesLinear,12917.292578261,1542.083251953125,3.5929785,2.69130802154541,1.9345061779022217,1555.2213134765625,4.0605655,2.8155293464660645,2.157631158828736
protein,[4],0.0,"[10, 10]",3,BayesLinear,3562.351797684,1587.7034912109375,3.5173278,2.6723086833953857,1.8988035917282104,1598.19970703125,3.9014418,2.772371292114258,2.0922155380249023
protein,[4],0.0,"[10, 10]",4,BayesLinear,3570.507391224,1581.0399169921875,3.538868,2.67614483833313,1.9113688468933103,1591.781982421875,3.9312253,2.7770204544067383,2.090882539749145
protein,[4],0.0,"[10, 10]",5,BayesLinear,3562.773457796,1611.3966064453125,3.50781,2.669179201126098,1.87946093082428,1622.17138671875,3.89798,2.771733522415161,2.0719754695892334
protein,[4],0.0,"[10, 10]",6,BayesLinear,3568.6201604410003,1594.75927734375,3.5397072,2.6786184310913086,1.916046380996704,1609.900146484375,4.0731726,2.822415351867676,2.170168399810791
protein,[4],0.0,"[10, 10]",7,BayesLinear,2958.345332166,1579.4586181640625,3.5214403,2.67252516746521,1.899048447608948,1591.3250732421875,3.955092,2.790161609649658,2.101067066192627
protein,[4],0.0,"[10, 10]",8,BayesLinear,3566.046440946,1543.5516357421875,3.5675325,2.682946920394897,1.906209707260132,1555.5089111328125,3.992986,2.797435522079468,2.1131839752197266
protein,[4],0.0,"[10, 10]",9,BayesLinear,2960.229421731,1566.294189453125,3.5200336,2.6731505393981934,1.900070071220398,1580.2142333984375,4.0149426,2.805917263031006,2.135063648223877
protein,[4],0.0,"[10, 10]",0,SimplerBayesLinear,2589.685780332,1560.2696533203125,4.1854362,2.848109483718872,2.316289186477661,1560.662109375,4.219167,2.856773853302002,2.3292360305786133
protein,[4],0.0,"[10, 10]",1,SimplerBayesLinear,2553.138845855,1503.55859375,4.1571326,2.841106414794922,2.297523021697998,1506.4239501953125,4.302585,2.8737854957580566,2.372631311416626
protein,[4],0.0,"[10, 10]",10,SimplerBayesLinear,2453.193764742,1522.3226318359375,4.2088943,2.852155923843384,2.315279006958008,1524.4573974609375,4.31903,2.8761675357818604,2.3723185062408447
protein,[4],0.0,"[10, 10]",11,SimplerBayesLinear,2466.806737924,1531.9627685546875,4.1812134,2.8473002910614014,2.316504001617432,1534.8873291015625,4.3226805,2.879486322402954,2.389065980911255
protein,[4],0.0,"[10, 10]",12,SimplerBayesLinear,2496.405805321,1506.1060791015625,4.197152,2.848474740982056,2.3182175159454346,1506.4373779296875,4.225184,2.854351282119751,2.324202537536621
protein,[4],0.0,"[10, 10]",13,SimplerBayesLinear,2474.493856851,1484.671875,4.2416015,2.860190868377685,2.357412815093994,1486.84130859375,4.3536124,2.8848888874053955,2.40756630897522
protein,[4],0.0,"[10, 10]",14,SimplerBayesLinear,2465.620644572,1517.7476806640625,4.271298,2.868985176086426,2.372243642807007,1522.385009765625,4.4876924,2.918043375015259,2.477186441421509
protein,[4],0.0,"[10, 10]",15,SimplerBayesLinear,2548.0724024220003,1538.4520263671875,4.2039647,2.852148532867432,2.3189566135406494,1537.955322265625,4.1989765,2.85090446472168,2.311089277267456
protein,[4],0.0,"[10, 10]",16,SimplerBayesLinear,2547.986441429,1472.70263671875,4.2078314,2.8534178733825684,2.324984312057495,1475.118896484375,4.333317,2.881981372833252,2.38550353050232
protein,[4],0.0,"[10, 10]",17,SimplerBayesLinear,2546.0789565070004,1551.0577392578125,4.2068233,2.8524093627929688,2.322591543197632,1552.7384033203125,4.294638,2.871998071670532,2.3654582500457764
protein,[4],0.0,"[10, 10]",18,SimplerBayesLinear,2559.978482248,1462.4420166015625,4.250415,2.864075183868408,2.3467047214508057,1464.1260986328125,4.343269,2.8837671279907227,2.393399953842163
protein,[4],0.0,"[10, 10]",19,SimplerBayesLinear,2484.969095461,1487.4232177734375,4.211533,2.8540329933166504,2.330528497695923,1489.412109375,4.3156953,2.8762030601501465,2.382150173187256
protein,[4],0.0,"[10, 10]",2,SimplerBayesLinear,2448.097702603,1552.8651123046875,4.17089,2.8443636894226074,2.3071906566619877,1555.055908203125,4.2823777,2.8689310550689697,2.3656277656555176
protein,[4],0.0,"[10, 10]",3,SimplerBayesLinear,2423.956932993,1499.678955078125,4.273851,2.868490695953369,2.360501766204834,1500.707275390625,4.3364677,2.8827426433563232,2.396913766860962
protein,[4],0.0,"[10, 10]",4,SimplerBayesLinear,2432.260645752,1441.29736328125,4.2368264,2.859180450439453,2.3382160663604736,1444.203125,4.3787394,2.8915891647338867,2.4123706817626958
protein,[4],0.0,"[10, 10]",5,SimplerBayesLinear,2426.6186899550003,1496.4755859375,4.25969,2.8651154041290283,2.3564531803131104,1497.3497314453125,4.3173485,2.87754487991333,2.3900375366210938
protein,[4],0.0,"[10, 10]",6,SimplerBayesLinear,2479.117140193,1540.80029296875,4.1699295,2.844085454940796,2.3060948848724365,1544.7672119140625,4.353239,2.884483337402344,2.3974502086639404
protein,[4],0.0,"[10, 10]",7,SimplerBayesLinear,2477.489071557,1458.72021484375,4.234382,2.858776330947876,2.342660903930664,1462.0670166015625,4.393975,2.8938803672790527,2.4298219680786133
protein,[4],0.0,"[10, 10]",8,SimplerBayesLinear,2490.320492954,1461.599853515625,4.206119,2.851141929626465,2.313854932785034,1465.874267578125,4.4107428,2.8981382846832275,2.417234420776367
protein,[4],0.0,"[10, 10]",9,SimplerBayesLinear,4337.765811111,1490.4111328125,4.1988573,2.850960254669189,2.324436664581299,1495.9088134765625,4.4461823,2.9073047637939453,2.454153537750244
protein,[5],0.0,"[10, 10]",0,BayesLinear,7248.074543545999,1744.4595947265625,3.4477203,2.651547431945801,1.8529866933822632,1758.137939453125,3.933588,2.781445980072021,2.089134693145752
protein,[5],0.0,"[10, 10]",1,BayesLinear,4324.849967013,1769.2781982421875,3.4457076,2.649934768676758,1.852484941482544,1785.2379150390625,4.0046153,2.799830913543701,2.1277191638946533
protein,[5],0.0,"[10, 10]",10,BayesLinear,4501.634340092,1720.607177734375,3.4738226,2.656918525695801,1.854089379310608,1733.5733642578125,3.9364944,2.7813756465911865,2.0895349979400635
protein,[5],0.0,"[10, 10]",11,BayesLinear,4488.231900183,1802.2703857421875,3.434002,2.646811962127685,1.848876357078552,1817.385986328125,3.9569602,2.789853096008301,2.099311828613281
protein,[5],0.0,"[10, 10]",12,BayesLinear,4487.530717285,1698.920166015625,3.5284505,2.6695921421051025,1.8807308673858645,1709.4613037109375,3.8990173,2.7662878036499023,2.051640272140503
protein,[5],0.0,"[10, 10]",13,BayesLinear,4486.600615964,1730.0927734375,3.4933095,2.661438226699829,1.87152111530304,1744.1077880859375,3.9870162,2.7931394577026367,2.103345394134521
protein,[5],0.0,"[10, 10]",14,BayesLinear,4647.427062757,1728.5367431640625,3.4857132,2.663450002670288,1.890119552612305,1743.0166015625,4.007851,2.801553249359131,2.1380398273468018
protein,[5],0.0,"[10, 10]",15,BayesLinear,4627.886023194,1762.1910400390625,3.4777029,2.657166719436645,1.87151837348938,1774.2147216796875,3.8989475,2.770340919494629,2.0729048252105717
protein,[5],0.0,"[10, 10]",16,BayesLinear,4614.03589464,1630.4901123046875,3.494691,2.6631007194519043,1.8760045766830444,1645.1207275390625,4.0124717,2.802997350692749,2.1194207668304443
protein,[5],0.0,"[10, 10]",17,BayesLinear,4608.073250322,1800.1297607421875,3.4848306,2.6597135066986084,1.860831618309021,1809.888916015625,3.8454645,2.753992795944214,2.020480155944824
protein,[5],0.0,"[10, 10]",18,BayesLinear,4372.080331886999,1779.4632568359375,3.5463567,2.6780154705047607,1.9060214757919312,1788.4910888671875,3.8764226,2.7654378414154053,2.0538806915283203
protein,[5],0.0,"[10, 10]",19,BayesLinear,4657.576260733,1674.96484375,3.505339,2.6659183502197266,1.8792484998703003,1685.518798828125,3.890648,2.7657103538513184,2.0544803142547607
protein,[5],0.0,"[10, 10]",2,BayesLinear,4241.140898677,1687.9969482421875,3.4800007,2.657055616378784,1.8666479587554927,1702.5582275390625,3.9873211,2.789806365966797,2.10969614982605
protein,[5],0.0,"[10, 10]",3,BayesLinear,4363.976261623,1752.71240234375,3.483673,2.6603100299835205,1.8623377084732056,1764.20556640625,3.8975275,2.770716667175293,2.068963527679444
protein,[5],0.0,"[10, 10]",4,BayesLinear,4328.579645211,1697.394287109375,3.468728,2.6562628746032715,1.8668872117996216,1711.0765380859375,3.9439948,2.7842049598693848,2.09250283241272
protein,[5],0.0,"[10, 10]",5,BayesLinear,4487.343116219,1711.67626953125,3.4958339,2.6641645431518555,1.8821669816970823,1723.649658203125,3.9270344,2.7762858867645264,2.099261999130249
protein,[5],0.0,"[10, 10]",6,BayesLinear,4491.860510652,1648.3621826171875,3.4908993,2.662742853164673,1.875588178634644,1663.582763671875,4.018847,2.808244466781616,2.1149284839630127
protein,[5],0.0,"[10, 10]",7,BayesLinear,4505.26869922,1679.5665283203125,3.5162659,2.669179677963257,1.8894412517547607,1691.7127685546875,3.9418519,2.779714345932007,2.103391170501709
protein,[5],0.0,"[10, 10]",8,BayesLinear,4504.526491972,1776.35009765625,3.4723847,2.6546194553375244,1.864630937576294,1790.0888671875,3.9568484,2.7825777530670166,2.1014349460601807
protein,[5],0.0,"[10, 10]",9,BayesLinear,4498.545324148,1779.9251708984375,3.5249743,2.670548677444458,1.8925271034240725,1794.9981689453125,4.051342,2.811211347579956,2.147697687149048
protein,[5],0.0,"[10, 10]",0,SimplerBayesLinear,3073.688832016,1839.186767578125,4.0908995,2.8229007720947266,2.2422196865081787,1841.074951171875,4.1863346,2.8443233966827397,2.2863566875457764
protein,[5],0.0,"[10, 10]",1,SimplerBayesLinear,3172.840676022,1775.2567138671875,4.1072,2.8275508880615234,2.266462564468384,1779.5518798828125,4.3045874,2.8721940517425537,2.365196466445923
protein,[5],0.0,"[10, 10]",10,SimplerBayesLinear,3189.175571793,1686.9141845703125,4.1094775,2.827556848526001,2.2536911964416504,1690.366455078125,4.2722163,2.864766359329224,2.341043472290039
protein,[5],0.0,"[10, 10]",11,SimplerBayesLinear,3125.5134680710003,1797.7679443359375,4.0861325,2.8213319778442383,2.254272699356079,1801.0777587890625,4.2383294,2.85683536529541,2.327820301055908
protein,[5],0.0,"[10, 10]",12,SimplerBayesLinear,3214.762746474,1787.73681640625,4.0717807,2.817087173461914,2.227669477462769,1789.4000244140625,4.1550136,2.8357274532318115,2.264327049255371
protein,[5],0.0,"[10, 10]",13,SimplerBayesLinear,3149.609196009,1741.1263427734375,4.1074214,2.8289554119110107,2.2672674655914307,1743.4375,4.2252717,2.854727506637573,2.3234100341796875
protein,[5],0.0,"[10, 10]",14,SimplerBayesLinear,3093.254916653,1778.949462890625,4.147573,2.83777928352356,2.285710334777832,1784.7496337890625,4.4079876,2.8972392082214355,2.4123995304107666
protein,[5],0.0,"[10, 10]",15,SimplerBayesLinear,3131.415487286,1817.7835693359373,4.119022,2.830609083175659,2.2625672817230225,1819.3524169921875,4.203844,2.848860263824463,2.305912494659424
protein,[5],0.0,"[10, 10]",16,SimplerBayesLinear,3204.144021357,1787.9056396484375,4.0974264,2.8245558738708496,2.2498857975006104,1790.5927734375,4.2327995,2.855282783508301,2.309175491333008
protein,[5],0.0,"[10, 10]",17,SimplerBayesLinear,3182.612927111,1821.961669921875,4.0932655,2.8233792781829834,2.248793840408325,1824.2147216796875,4.2053485,2.8473401069641118,2.2966597080230717
protein,[5],0.0,"[10, 10]",18,SimplerBayesLinear,3131.91074688,1798.74853515625,4.075625,2.8205208778381348,2.245718479156494,1801.0999755859375,4.19186,2.846026659011841,2.2952582836151123
protein,[5],0.0,"[10, 10]",19,SimplerBayesLinear,3125.436975304,1763.07275390625,4.0973415,2.824878692626953,2.249667167663574,1765.67041015625,4.225643,2.8524959087371826,2.314293622970581
protein,[5],0.0,"[10, 10]",2,SimplerBayesLinear,3096.722360596,1841.7984619140625,4.0762978,2.819066047668457,2.244647741317749,1847.0013427734373,4.305914,2.8717195987701416,2.3695473670959477
protein,[5],0.0,"[10, 10]",3,SimplerBayesLinear,3240.692222131,1685.81689453125,4.1713758,2.8431520462036133,2.289257526397705,1687.29443359375,4.2549047,2.8620049953460693,2.340726852416992
protein,[5],0.0,"[10, 10]",4,SimplerBayesLinear,3151.7179689500003,1817.008056640625,4.07196,2.818833589553833,2.245541572570801,1821.8175048828125,4.2926674,2.869545221328736,2.3581080436706543
protein,[5],0.0,"[10, 10]",5,SimplerBayesLinear,3196.808959381,1790.205078125,4.126419,2.831082582473755,2.260237693786621,1792.1986083984375,4.228379,2.852628469467163,2.3114776611328125
protein,[5],0.0,"[10, 10]",6,SimplerBayesLinear,3215.97843685,1815.8450927734373,4.0683136,2.81731390953064,2.226395606994629,1822.2899169921875,4.341806,2.8814070224761963,2.3642289638519287
protein,[5],0.0,"[10, 10]",7,SimplerBayesLinear,3124.104370909,1765.19189453125,4.1010084,2.826580762863159,2.2552011013031006,1768.3912353515625,4.2511363,2.858790159225464,2.33435606956482
protein,[5],0.0,"[10, 10]",8,SimplerBayesLinear,3170.666828183,1753.41015625,4.116556,2.830456495285034,2.268206119537353,1757.4390869140625,4.305163,2.8722083568573,2.365597486495972
protein,[5],0.0,"[10, 10]",9,SimplerBayesLinear,4106.443631103,1769.166748046875,4.1279154,2.832465171813965,2.2657878398895264,1775.1474609375,4.3942685,2.8930675983428955,2.4053022861480717
winered,[1],0.5,"[10, 10]",0,BayesLinear,1749.355000077,93.95787811279295,0.2636149,0.0857597738504409,0.14531971514225,459.2575988769531,0.8437459,4.466391086578369,0.4962222874164581
winered,[1],0.5,"[10, 10]",1,BayesLinear,708.674732607,93.3796615600586,0.25256303,0.0428586229681968,0.1382703930139541,571.3078002929688,0.8871636,5.418914794921875,0.5194873213768005
winered,[1],0.5,"[10, 10]",10,BayesLinear,983.692191881,96.29074096679688,0.2621575,0.0805399566888809,0.1453423202037811,320.42431640625,0.6708333,2.7087836265563965,0.3828435838222503
winered,[1],0.5,"[10, 10]",11,BayesLinear,987.466964705,91.10773468017578,0.24696353,0.0198153108358383,0.136371225118637,540.682861328125,0.8752449,5.461457252502441,0.5238838195800781
winered,[1],0.5,"[10, 10]",12,BayesLinear,1034.487723709,90.19664764404295,0.24993505,0.0325031653046608,0.1377686113119125,467.0639953613281,0.7915242,4.3176350593566895,0.4777947664260864
winered,[1],0.5,"[10, 10]",13,BayesLinear,1023.589862523,92.42644500732422,0.25768206,0.0631184205412864,0.1420966237783432,440.053955078125,0.81797564,4.349640846252441,0.5072544813156128
winered,[1],0.5,"[10, 10]",14,BayesLinear,1022.775419494,97.11641693115234,0.26938653,0.1067861542105674,0.1484704166650772,442.8514099121094,0.8304037,4.136023998260498,0.4991867542266845
winered,[1],0.5,"[10, 10]",15,BayesLinear,1033.371337001,95.9241180419922,0.2571289,0.0610985867679119,0.1418336033821106,440.8518981933594,0.7872313,4.021126747131348,0.4619301259517669
winered,[1],0.5,"[10, 10]",16,BayesLinear,1020.546397,87.58820343017578,0.23520495,-0.0283998399972915,0.1303706914186477,626.1334228515625,0.8812028,6.136054992675781,0.5224459171295166
winered,[1],0.5,"[10, 10]",17,BayesLinear,1019.69489521,92.18655395507812,0.2605317,0.0737612769007682,0.1432608962059021,456.50482177734375,0.8407596,4.533688545227051,0.5141862034797668
winered,[1],0.5,"[10, 10]",18,BayesLinear,1012.981071197,90.75904083251952,0.24972047,0.0318458452820777,0.1369566917419433,449.5951232910156,0.7720179,4.059407711029053,0.4590872526168823
winered,[1],0.5,"[10, 10]",19,BayesLinear,1008.839902287,93.1416015625,0.25727588,0.0620630979537963,0.1418197005987167,447.3850402832031,0.79317576,4.088423252105713,0.4647205173969269
winered,[1],0.5,"[10, 10]",2,BayesLinear,717.316451605,89.42662048339844,0.2442292,0.0098131196573376,0.1364122778177261,476.66650390625,0.817598,4.8108906745910645,0.4870657324790954
winered,[1],0.5,"[10, 10]",3,BayesLinear,733.965748632,96.5818862915039,0.26847816,0.1037541627883911,0.1468664407730102,394.8502502441406,0.7902388,3.736769676208496,0.4434428215026855
winered,[1],0.5,"[10, 10]",4,BayesLinear,708.2308094509999,93.67994689941406,0.2587079,0.0672682747244834,0.1434316188097,456.2643432617188,0.81351227,4.249368190765381,0.4889311194419861
