Unnamed: 0,num_samples_train,num_samples_test,genf,dataset_name,epochs,vip_layers,bnn_structure,regression_coeffs,batch_size,activation,dropout,lr,warmup,fix_prior_noise,prior_kl,zero_mean_prior,freeze_prior,freeze_posterior,show,seed,verbose,dtype,split,dataset,activation_str,device,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
0,1,200,BNN,energy,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7fb5e6bb51e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,8,<utils.dataset.Energy_Dataset object at 0x7fb5ecea4100>,tanh,cpu,-565.3468017578125,0.4715586,1.0921008586883545,0.3293002545833587,-581.90283203125,0.4337936,1.0751734972000122,0.3191962838172912
0,1,200,BNN,winered,40000,[1],[10],20,10000,<built-in method tanh of type object at 0x7fd897ef41e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.WineRed_Dataset object at 0x7fd8a09e4100>,tanh,cpu,1470.187255859375,0.48889267,0.7214901447296143,0.2734626531600952,1983.69140625,0.6605829,1.0334208011627195,0.3666416704654693
0,1,200,BNN,winered,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f7c37f6e1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.WineRed_Dataset object at 0x7f7c3e25d100>,tanh,cpu,1414.75341796875,0.43623942,0.6199489235877991,0.2412834018468856,2183.92333984375,0.66031945,1.0528206825256348,0.3663447797298431
0,1,200,BNN,winered,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f03c90401e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.WineRed_Dataset object at 0x7f03cf32f100>,tanh,cpu,1388.4012451171875,0.4365507,0.6252987384796143,0.2405422627925872,1922.627685546875,0.60418683,0.920455276966095,0.3336252570152282
0,1,200,BNN,power,40000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f8af61301e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.Power_Dataset object at 0x7f8afec20130>,tanh,cpu,-25.594087600708008,3.9561152,2.7967233657836914,2.157381057739258,-26.29844665527344,3.9538481,2.796236991882324,2.2020788192749023
0,1,200,BNN,energy,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f47f76a91e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,15,<utils.dataset.Energy_Dataset object at 0x7f47fd998100>,tanh,cpu,-728.0108032226562,0.42193544,0.931787371635437,0.2846057415008545,-739.8130493164062,0.4035106,0.923130214214325,0.2802208364009857
0,1,200,BNN,concrete,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f15d54db1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,12,<utils.dataset.Concrete_Dataset object at 0x7f15ddfcb130>,tanh,cpu,152.0898895263672,3.0930245,2.6907052993774414,1.807121992111206,545.9388427734375,4.819733,2.999112129211426,2.5454094409942627
0,1,200,BNN,boston,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fa12fd0f1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.Boston_Dataset object at 0x7fa135ffe100>,tanh,cpu,8.815064430236816,1.2998337,1.873806118965149,0.7889212965965271,653.01416015625,3.192614,2.534970760345459,1.6855716705322266
0,1,200,BNN,boston,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f9edd7c71e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.Boston_Dataset object at 0x7f9ee3ab6100>,tanh,cpu,-21.768796920776367,1.2557232,1.8478443622589111,0.7649523019790649,593.896240234375,3.0073583,2.609838485717773,1.627922296524048
0,1,200,BNN,winered,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f6cff13a1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,9,<utils.dataset.WineRed_Dataset object at 0x7f6d07c2a130>,tanh,cpu,1441.6336669921875,0.4633824,0.676856517791748,0.2550887167453766,1734.712646484375,0.5659805,0.8309356570243835,0.306240051984787
0,1,200,BNN,concrete,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7fe53fff71e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,2,<utils.dataset.Concrete_Dataset object at 0x7fe5462df100>,tanh,cpu,185.3247833251953,3.056731,2.679716825485229,1.7830183506011963,452.7532958984375,4.363119,2.903315544128418,2.4467713832855225
0,1,200,BNN,energy,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7febce6991e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,18,<utils.dataset.Energy_Dataset object at 0x7febd7180130>,tanh,cpu,-658.0115356445312,0.43723664,1.000097632408142,0.3013115525245666,-625.2158203125,0.48713782,1.0280265808105469,0.320430725812912
0,1,200,BNN,boston,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f3fc868f1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,4,<utils.dataset.Boston_Dataset object at 0x7f3fce97e100>,tanh,cpu,-0.0116627495735883,1.1729566,1.7933883666992188,0.7165819406509399,2033.733642578125,4.978991,4.755632400512695,2.18530821800232
0,1,200,BNN,winered,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f608fd131e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.WineRed_Dataset object at 0x7f6096002100>,tanh,cpu,1509.1082763671875,0.42459205,0.6088235378265381,0.2398465871810913,2270.568603515625,0.6522182,1.028126239776611,0.3510988056659698
0,1,200,BNN,power,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f789f95c1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,2,<utils.dataset.Power_Dataset object at 0x7f78a5c4b100>,tanh,cpu,-225.2452850341797,3.7766728,2.753264904022217,2.0479178428649902,-237.3863067626953,3.7719352,2.7524125576019287,2.0785329341888428
