Unnamed: 0,num_samples_train,num_samples_test,genf,dataset_name,epochs,vip_layers,bnn_structure,regression_coeffs,batch_size,activation,dropout,lr,warmup,fix_prior_noise,prior_kl,freeze_prior,freeze_posterior,show,seed,verbose,dtype,split,dataset,activation_str,device,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
0,1,200,BNN,energy,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f329b97b1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.Energy_Dataset object at 0x7f3231fc0e80>,tanh,cpu,-132.0764617919922,0.6622472,1.1005265712738037,0.387408435344696,-111.79399871826172,0.73042345,1.1517149209976196,0.4066664576530456
0,1,200,BNN,boston,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f56d13c11e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.Boston_Dataset object at 0x7f5667c9be80>,tanh,cpu,505.9532775878906,3.1124372,2.572682857513428,1.7218282222747805,779.6029663085938,4.7162347,2.9586148262023926,2.147094488143921
0,1,200,BNN,concrete,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f89597f01e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.Concrete_Dataset object at 0x7f88efe35e80>,tanh,cpu,604.7229614257812,4.966434,3.029392719268799,2.780876874923706,667.0614013671875,5.2329516,3.063405513763428,2.852968215942383
0,1,200,BNN,energy,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f36fa80a1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Energy_Dataset object at 0x7f3690e4fe50>,tanh,cpu,-37.25280380249024,0.63578635,1.073944926261902,0.3710456490516662,-29.464923858642575,0.60304815,1.0515726804733276,0.3589554131031036
0,1,200,BNN,power,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7fcc4b0e31e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,9,<utils.dataset.Power_Dataset object at 0x7fcbe1728e80>,tanh,cpu,98.81809997558594,4.0777555,2.8245046138763428,2.2298812866210938,64.3230972290039,4.0684595,2.8221919536590576,2.2697227001190186
0,1,200,BNN,naval,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7fd3c597c1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,16,<utils.dataset.Naval_Dataset object at 0x7fd35bfc9e80>,tanh,cpu,-9090.4755859375,0.0011162228,-5.370650768280029,0.0006200263742357,-8127.42041015625,0.0011937506,-5.315464019775391,0.0006511237006634
0,1,200,BNN,concrete,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7fee3bdc81e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.Concrete_Dataset object at 0x7fedd240de80>,tanh,cpu,448.0938415527344,5.3983984,3.1048614978790283,3.007924795150757,500.54827880859375,5.6059117,3.142587661743164,3.15163516998291
0,1,200,BNN,naval,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f8aae4251e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,2,<utils.dataset.Naval_Dataset object at 0x7f8a47272e50>,tanh,cpu,-5927.10107421875,0.002030526,-4.758502006530762,0.0011494485661387,-5632.60986328125,0.0018082582,-4.894367218017578,0.0009734165505506
0,1,200,BNN,winered,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f98a8cc41e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.WineRed_Dataset object at 0x7f983f305e80>,tanh,cpu,1729.887939453125,0.6051742,0.9161620140075684,0.3363973796367645,1681.7564697265625,0.58493114,0.8837910294532776,0.3260005414485931
0,1,200,BNN,winered,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7ffa0427e1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,12,<utils.dataset.WineRed_Dataset object at 0x7ff99a8c9e80>,tanh,cpu,1935.8868408203125,0.64852667,0.9876168966293336,0.3603499829769134,1945.2208251953125,0.6633213,1.0113601684570312,0.3743581771850586
0,1,200,BNN,concrete,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f97f09d31e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,12,<utils.dataset.Concrete_Dataset object at 0x7f9787018e80>,tanh,cpu,443.6452026367188,5.2729936,3.0815815925598145,2.925619602203369,721.24658203125,6.528111,3.349439859390259,3.5637779235839844
0,1,200,BNN,naval,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7fc2153c61e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.Naval_Dataset object at 0x7fc1ae213e80>,tanh,cpu,-4818.10400390625,0.0019242992,-4.796808242797852,0.0010798888979479,-6718.77685546875,0.0017420251,-4.924764156341553,0.0009675346664153
0,1,200,BNN,boston,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f4b2862c1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.Boston_Dataset object at 0x7f4ac1707e80>,tanh,cpu,598.461669921875,4.082784,2.8737807273864746,2.2523345947265625,757.8673706054688,5.6145415,3.1278913021087646,2.6151692867279053
0,1,200,BNN,protein,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7fda35d741e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Protein_Dataset object at 0x7fd9cc3b0e50>,tanh,cpu,47023.73828125,4.5829678,2.941292285919189,2.571955919265747,47192.5390625,4.5986185,2.944678544998169,2.577757835388184
0,1,200,BNN,concrete,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7fd9880a61e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.Concrete_Dataset object at 0x7fd91e6ebe80>,tanh,cpu,563.4711303710938,4.6945453,2.9766974449157715,2.6259961128234863,832.1055297851562,5.9041233,3.2020390033721924,3.3648815155029297
0,1,200,BNN,concrete,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f8d7ed5c1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.Concrete_Dataset object at 0x7f8d153a1e80>,tanh,cpu,433.0047912597656,5.288176,3.0848629474639893,2.9527156352996826,415.36663818359375,5.6462035,3.1568570137023926,3.205695629119873
0,1,200,BNN,boston,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f2268b411e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.Boston_Dataset object at 0x7f2201c1ce80>,tanh,cpu,418.9405822753906,2.8979127,2.493473529815674,1.5943000316619873,851.9291381835938,4.945719,3.045501947402954,2.254246473312378
0,1,200,BNN,concrete,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f6075bc71e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.Concrete_Dataset object at 0x7f600c20ce80>,tanh,cpu,670.7154541015625,5.062929,3.061598062515259,2.8545663356781006,818.3583374023438,5.822545,3.1592764854431152,3.130033016204834
0,1,200,BNN,energy,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7fa2c61ea1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Energy_Dataset object at 0x7fa25f2c5e50>,tanh,cpu,-228.6543884277344,0.5755568,0.958016037940979,0.3324943780899048,-195.56581115722656,0.6104719,1.003437042236328,0.3542813658714294
0,1,200,BNN,energy,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f239bf551e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.Energy_Dataset object at 0x7f2335030e50>,tanh,cpu,-806.5684204101562,0.4913248,0.708742082118988,0.2699039876461029,-925.3214111328124,0.47035834,0.665515124797821,0.2607472538948059
0,1,200,BNN,naval,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f5beea1b1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.Naval_Dataset object at 0x7f5b85068e80>,tanh,cpu,5808.568359375,0.0054479637,-3.793439149856568,0.0031765713356435,5850.6875,0.005499158,-3.784195899963379,0.0032114922069013
0,1,200,BNN,winered,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7fd1c63091e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,1,<utils.dataset.WineRed_Dataset object at 0x7fd15c954e50>,tanh,cpu,1927.9840087890625,0.6342758,0.9665974378585817,0.353013128042221,2025.8037109375,0.67476255,1.026534080505371,0.3739162981510162
0,1,200,BNN,energy,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f41bc9721e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.Energy_Dataset object at 0x7f4155a4de80>,tanh,cpu,-841.3310546875,0.49711072,0.7199281454086304,0.2745278179645538,-867.0321655273438,0.47796503,0.6813182234764099,0.2711023092269897
0,1,200,BNN,winered,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f75712cd1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.WineRed_Dataset object at 0x7f7507918e80>,tanh,cpu,1933.6708984375,0.6591137,1.0042473077774048,0.3668524026870727,1841.1475830078125,0.6126119,0.938744843006134,0.3428024351596832
0,1,200,BNN,concrete,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f963d8511e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.Concrete_Dataset object at 0x7f95d3e7ce50>,tanh,cpu,793.4661254882812,5.2327924,3.101640462875366,2.948566675186157,942.4834594726562,6.173789,3.2379908561706543,3.468588590621948
0,1,200,BNN,boston,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f36a5c741e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.Boston_Dataset object at 0x7f363ed4fe80>,tanh,cpu,413.2261657714844,2.6484463,2.4352006912231445,1.4784746170043943,474.7057189941406,3.208079,2.4670698642730717,1.6130841970443726
0,1,200,BNN,energy,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f6fac0f91e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.Energy_Dataset object at 0x7f6f451d4e80>,tanh,cpu,-814.1049194335938,0.4854371,0.6959308385848999,0.2651763260364532,-720.6400146484375,0.5414797,0.8156325221061707,0.2918916344642639
0,1,200,BNN,winered,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f45d588c1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.WineRed_Dataset object at 0x7f456e6d7e80>,tanh,cpu,1839.08642578125,0.60551775,0.9190439581871032,0.3370518088340759,1909.3502197265625,0.64739907,0.9840266108512878,0.3567902743816376
0,1,200,BNN,boston,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7fdcd22f21e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,15,<utils.dataset.Boston_Dataset object at 0x7fdc6b3cde80>,tanh,cpu,289.8081359863281,3.0511448,2.5325543880462646,1.6698979139328003,490.99755859375,4.1453505,2.938202381134033,2.32533597946167
0,1,200,BNN,naval,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f28fe05d1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.Naval_Dataset object at 0x7f2896eaae80>,tanh,cpu,-10686.5966796875,0.0011675808,-5.333555221557617,0.0006333013880066,-12028.2802734375,0.0010888695,-5.4027180671691895,0.0005913223139941
0,1,200,BNN,energy,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f4a8ee1f1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,15,<utils.dataset.Energy_Dataset object at 0x7f4a27efae80>,tanh,cpu,-813.3006591796875,0.50564903,0.7367901802062988,0.2780259549617767,-756.0250854492188,0.5495428,0.8293288350105286,0.2991067469120025
0,1,200,BNN,winered,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f9813c1b1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.WineRed_Dataset object at 0x7f97aa266e80>,tanh,cpu,1864.2147216796875,0.6151436,0.9359567165374756,0.3415622115135193,1903.1142578125,0.62358975,0.9464807510375975,0.3493818938732147
0,1,200,BNN,winered,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f5803d8c1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,2,<utils.dataset.WineRed_Dataset object at 0x7f579a3cde50>,tanh,cpu,1899.8087158203125,0.6313455,0.9609566330909728,0.351142019033432,1858.8970947265625,0.61357886,0.9380294680595398,0.3439548313617706
0,1,200,BNN,boston,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7fe656b481e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,15,<utils.dataset.Boston_Dataset object at 0x7fe5efc23e80>,tanh,cpu,587.2176513671875,3.836263,2.821298599243164,2.1347477436065674,596.5675048828125,3.9286532,2.8621675968170166,2.244903564453125
0,1,200,BNN,energy,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7feb0f07c1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Energy_Dataset object at 0x7feaa8157e50>,tanh,cpu,-789.9898681640625,0.5038982,0.7335206270217896,0.2769850194454193,-794.834228515625,0.50148094,0.7278822660446167,0.2790783047676086
0,1,200,BNN,boston,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f8b218ca1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,19,<utils.dataset.Boston_Dataset object at 0x7f8aba9a5e80>,tanh,cpu,415.6244201660156,2.754988,2.468498468399048,1.5302605628967283,453.4143981933594,3.3364818,2.5630767345428467,1.805514216423035
0,1,200,BNN,winered,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7efdcfadf1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,14,<utils.dataset.WineRed_Dataset object at 0x7efd66121e80>,tanh,cpu,1875.3880615234373,0.6221524,0.9474958777427672,0.346218079328537,1734.7677001953125,0.5625313,0.8647429943084717,0.3144626915454864
0,1,200,BNN,concrete,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7ffb37ca31e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Concrete_Dataset object at 0x7fface2e8e50>,tanh,cpu,573.9520263671875,4.9781046,3.019816398620605,2.758955717086792,640.4676513671875,4.8499165,3.012221574783325,2.7651233673095703
0,1,200,BNN,concrete,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fd2f84f21e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.Concrete_Dataset object at 0x7fd28eb37e80>,tanh,cpu,787.5149536132812,5.248309,3.106870412826538,2.9616196155548096,790.9347534179688,5.374146,3.128058433532715,3.052081823348999
0,1,200,BNN,concrete,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f3fdb50b1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,4,<utils.dataset.Concrete_Dataset object at 0x7f3f71b50e50>,tanh,cpu,448.68792724609375,5.381405,3.101746082305908,2.987133741378784,418.3768005371094,5.2131624,3.071043968200684,2.9317002296447754
0,1,200,BNN,boston,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f45c0e881e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,3,<utils.dataset.Boston_Dataset object at 0x7f4559f63e50>,tanh,cpu,599.8129272460938,4.55053,2.9676101207733154,2.475336790084839,884.93359375,7.4387755,3.495445966720581,3.5571234226226807
0,1,200,BNN,energy,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f9ea92051e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,3,<utils.dataset.Energy_Dataset object at 0x7f9e422e0e50>,tanh,cpu,-810.20703125,0.48258793,0.6908279657363892,0.2642438411712646,-809.5171508789062,0.5155266,0.7543608546257019,0.2916235327720642
0,1,200,BNN,winered,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f07b72661e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.WineRed_Dataset object at 0x7f074d8a7e50>,tanh,cpu,1748.182861328125,0.60867494,0.922275722026825,0.3380958437919616,1752.13037109375,0.6247446,0.9481035470962524,0.3523518443107605
0,1,200,BNN,energy,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f1bbb1881e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,4,<utils.dataset.Energy_Dataset object at 0x7f1b54263e50>,tanh,cpu,-418.60980224609375,0.5498638,0.8309518098831177,0.3057577311992645,-401.2647705078125,0.65000284,0.9424371719360352,0.3521484434604645
0,1,200,BNN,winered,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f7da90051e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,8,<utils.dataset.WineRed_Dataset object at 0x7f7d41e50e80>,tanh,cpu,1809.17138671875,0.6017419,0.9127564430236816,0.3350021839141845,2030.4515380859373,0.6969794,1.0678552389144895,0.3874450922012329
0,1,200,BNN,energy,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fafde5be1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.Energy_Dataset object at 0x7faf74c03e80>,tanh,cpu,-121.7672348022461,0.7196945,1.1398857831954956,0.4118916392326355,-173.39678955078125,0.6703556,1.0817713737487793,0.3825937509536743
0,1,200,BNN,energy,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7fca64ccd1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.Energy_Dataset object at 0x7fc9fdda8e80>,tanh,cpu,-439.061767578125,0.5061241,0.7877689599990845,0.2863465547561645,-347.8809814453125,0.62976265,0.9758104681968688,0.3498696088790893
0,1,200,BNN,naval,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f4ce5cf01e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,1,<utils.dataset.Naval_Dataset object at 0x7f4c7c33ce50>,tanh,cpu,-5448.14453125,0.0016887126,-4.968969821929932,0.0008880895329639,-5497.63427734375,0.0015422459,-5.045801162719727,0.0007979219662956
0,1,200,BNN,concrete,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7fe531cc41e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,16,<utils.dataset.Concrete_Dataset object at 0x7fe4c8309e80>,tanh,cpu,669.4378051757812,5.0848675,3.062939405441284,2.83668065071106,866.1105346679688,6.2235303,3.256804943084717,3.486375093460083
0,1,200,BNN,power,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f0f029f31e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.Power_Dataset object at 0x7f0e9902fe80>,tanh,cpu,531.4859619140625,4.1424966,2.84029221534729,2.2587645053863525,-101.25084686279295,3.828034,2.7685210704803467,2.136011838912964
0,1,200,BNN,energy,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7fca227a91e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,14,<utils.dataset.Energy_Dataset object at 0x7fc9bb884e80>,tanh,cpu,-808.4028930664062,0.49882838,0.7221784591674805,0.2735835909843445,-786.574462890625,0.5366245,0.806142270565033,0.2972395718097687
0,1,200,BNN,winered,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fb82ab751e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.WineRed_Dataset object at 0x7fb7c39bee80>,tanh,cpu,1906.99365234375,0.62735546,0.9542337656021118,0.3492144048213959,1965.0775146484373,0.65264696,0.9938204288482666,0.3600665926933288
0,1,200,BNN,power,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f5057b7f1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Power_Dataset object at 0x7f4fee1c4e50>,tanh,cpu,70.74971008300781,4.0617347,2.820555686950684,2.23755955696106,478.1950073242188,4.2535267,2.868470430374145,2.2290639877319336
0,1,200,BNN,boston,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f67096091e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,2,<utils.dataset.Boston_Dataset object at 0x7f66a26dbe50>,tanh,cpu,469.3168029785156,2.639163,2.4403645992279053,1.4857780933380127,1133.581787109375,5.826444,3.61643385887146,2.862004041671753
0,1,200,BNN,winered,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fecb43f31e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.WineRed_Dataset object at 0x7fec4d23ce80>,tanh,cpu,1894.496337890625,0.62873334,0.9578032493591307,0.3494985401630401,1814.6119384765625,0.5847283,0.8957273364067078,0.3318719267845154
0,1,200,BNN,boston,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f0b013401e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.Boston_Dataset object at 0x7f0a9a412e50>,tanh,cpu,502.6706848144531,2.7839327,2.4783215522766118,1.5519180297851562,543.566162109375,3.1005228,2.5629589557647705,1.7477657794952393
0,1,200,BNN,winered,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7fe02fdaf1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,19,<utils.dataset.WineRed_Dataset object at 0x7fdfc63fae80>,tanh,cpu,1823.8358154296875,0.6096155,0.9259674549102784,0.3393083214759826,1836.9381103515625,0.6065531,0.9223034977912904,0.3406928181648254
0,1,200,BNN,energy,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f51d43631e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,14,<utils.dataset.Energy_Dataset object at 0x7f516a9a8e80>,tanh,cpu,-49.35539627075195,0.6831404,1.119958519935608,0.3946704864501953,25.434022903442383,0.8795951,1.256584405899048,0.4863765835762024
0,1,200,BNN,winered,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7ffac84c91e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,8,<utils.dataset.WineRed_Dataset object at 0x7ffa5eb14e80>,tanh,cpu,1920.1575927734373,0.6340277,0.9662651419639589,0.3526835739612579,2068.468994140625,0.6992579,1.0624202489852903,0.3897495567798614
0,1,200,BNN,boston,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7febb2a001e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.Boston_Dataset object at 0x7feb4badbe80>,tanh,cpu,575.1937866210938,3.6713998,2.7419655323028564,2.0055389404296875,587.1963500976562,3.685079,2.7393810749053955,1.9288393259048464
0,1,200,BNN,winered,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f54b95511e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.WineRed_Dataset object at 0x7f544fb93e80>,tanh,cpu,1891.4833984375,0.6324773,0.9635267853736876,0.352487713098526,1983.8831787109373,0.67074025,1.0174208879470823,0.3659113943576813
0,1,200,BNN,energy,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7fe8b36c61e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.Energy_Dataset object at 0x7fe84c502e80>,tanh,cpu,-225.3759002685547,0.5593572,0.9417087435722352,0.3257004916667938,-265.71612548828125,0.614277,0.9527440071105956,0.340433120727539
0,1,200,BNN,concrete,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7fba31f931e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.Concrete_Dataset object at 0x7fb9c85d8e80>,tanh,cpu,716.4764404296875,5.220088,3.087407350540161,2.920715570449829,665.6766967773438,5.039687,3.0620007514953613,2.811939239501953
0,1,200,BNN,protein,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7fb0e96461e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.Protein_Dataset object at 0x7fb07fc82e80>,tanh,cpu,46883.07421875,4.5660396,2.937585830688477,2.560980796813965,47661.26953125,4.666592,2.960104465484619,2.619551420211792
0,1,200,BNN,concrete,30000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f0aa08fb1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.Concrete_Dataset object at 0x7f0a36f40e80>,tanh,cpu,868.7171630859375,5.5192018,3.161537408828736,3.1123125553131104,888.1785888671875,5.574712,3.170606136322021,3.1649153232574463
0,1,200,BNN,boston,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f97e20ca1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.Boston_Dataset object at 0x7f977b1a5e80>,tanh,cpu,289.3711853027344,2.8439384,2.464256048202514,1.5480859279632568,576.1832885742188,4.438491,3.132650852203369,2.187781810760498
0,1,200,BNN,energy,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fdc5fe141e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,18,<utils.dataset.Energy_Dataset object at 0x7fdbf6459e80>,tanh,cpu,-116.37438201904295,0.673556,1.0890355110168457,0.3858537971973419,-118.60332489013672,0.70619404,1.0912508964538574,0.3903868794441223
0,1,200,BNN,naval,30000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f62479e61e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,3,<utils.dataset.Naval_Dataset object at 0x7f61de031e50>,tanh,cpu,-10129.6748046875,0.00127368,-5.245543003082275,0.0006778599345125,-11634.9873046875,0.001130071,-5.361690521240234,0.0005964947631582
0,1,200,BNN,boston,30000,[2],[10],20,10000,<built-in method tanh of type object at 0x7fa0334101e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.Boston_Dataset object at 0x7f9fc9ceae80>,tanh,cpu,427.0857543945313,2.6211758,2.4248197078704834,1.4612833261489868,660.7396850585938,4.0296555,2.594345092773437,1.853305697441101
0,1,200,BNN,boston,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fbfc37d51e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,15,<utils.dataset.Boston_Dataset object at 0x7fbf5c8b0e80>,tanh,cpu,576.5404663085938,3.0751235,2.5795042514801025,1.72152841091156,604.4781494140625,3.4971817,2.6954996585845947,1.9422231912612915
0,1,200,BNN,winered,30000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f4f4f5751e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,4,<utils.dataset.WineRed_Dataset object at 0x7f4ee5bb6e50>,tanh,cpu,1895.270751953125,0.62846696,0.9560829997062684,0.3499095141887665,1979.02001953125,0.66001314,1.0048009157180786,0.3655242621898651
0,1,200,BNN,winered,30000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f0f12bae1e0>,0.0,0.001,0,False,True,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.WineRed_Dataset object at 0x7f0ea91f0e80>,tanh,cpu,1865.343994140625,0.6204813,0.9438936710357666,0.3451330661773681,1797.8040771484375,0.5950453,0.9065769910812378,0.333428680896759
